-6.150208053525899748e-02,-1.113692092779409032e-01,-8.888888888888889228e-02,-1.113692092779409032e-01,-7.613869876268809789e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-8.888888888888889228e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-1.005037815259211958e-01,-1.005037815259211958e-01,-7.613869876268809789e-02,2.347609878516216386e-01,-6.150208053525899748e-02,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,3.919647479510927068e-01,5.456606744659313613e-01,5.707671975494471583e-01,3.151981627432023370e-01,-4.303314829119352786e-02,1.000000000000000000e+00,-7.613869876268809789e-02,5.456606744659313613e-01,7.277777777777777457e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-7.613869876268809789e-02,4.555555555555554914e-01,4.555555555555554914e-01,2.347609878516216386e-01,8.565603610802410284e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-8.888888888888889228e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-9.539445011233400884e-02,-5.268024431046752082e-02,5.651941652604390853e-01,-7.613869876268809789e-02,1.000000000000000000e+00,-6.521739130434783815e-02,-7.613869876268809789e-02,2.898550724637681264e-01,2.347609878516216386e-01,8.077637460938352776e-01,2.898550724637681264e-01,-7.613869876268809789e-02,-7.613869876268809789e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-7.613869876268809789e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,2.898550724637681264e-01,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,7.575704874652001708e-01,6.449275362318840354e-01,4.239753338325956133e-01,3.775417508916839027e-01,-3.686048903872429089e-02,5.456606744659313613e-01,-6.521739130434783815e-02,1.000000000000000000e+00,5.456606744659313613e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,8.565603610802411394e-01,5.456606744659313613e-01,2.898550724637681264e-01,6.449275362318840354e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-7.613869876268809789e-02
-6.150208053525899748e-02,-1.113692092779409032e-01,-8.888888888888889228e-02,-1.113692092779409032e-01,-7.613869876268809789e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-8.888888888888889228e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-1.005037815259211958e-01,-1.005037815259211958e-01,-7.613869876268809789e-02,2.347609878516216386e-01,-6.150208053525899748e-02,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,3.919647479510927068e-01,5.456606744659313613e-01,7.981459998252430355e-01,3.151981627432023370e-01,-4.303314829119352786e-02,7.277777777777777457e-01,-7.613869876268809789e-02,5.456606744659313613e-01,1.000000000000000000e+00,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-7.613869876268809789e-02,4.555555555555554914e-01,4.555555555555554914e-01,2.347609878516216386e-01,8.565603610802410284e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-8.888888888888889228e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-9.539445011233400884e-02,-5.268024431046752082e-02,5.651941652604390853e-01,-7.613869876268809789e-02,2.898550724637681264e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,1.000000000000000000e+00,8.565603610802411394e-01,3.775417508916839027e-01,6.449275362318840354e-01,-7.613869876268809789e-02,-7.613869876268809789e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-7.613869876268809789e-02
-6.150208053525899748e-02,-1.113692092779409032e-01,-8.888888888888889228e-02,-1.113692092779409032e-01,-7.613869876268809789e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-8.888888888888889228e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-1.005037815259211958e-01,-1.005037815259211958e-01,-7.613869876268809789e-02,-7.613869876268809789e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,-1.113692092779409032e-01,-6.150208053525899748e-02,4.841229182759271277e-01,-8.888888888888889228e-02,2.347609878516216386e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,8.565603610802411394e-01,1.000000000000000000e+00,3.151981627432023370e-01,5.456606744659313613e-01,-8.888888888888889228e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-8.888888888888889228e-02
-4.255319148936169416e-02,-7.705617837930039959e-02,-6.150208053525900442e-02,-7.705617837930039959e-02,-5.268024431046752082e-02,-4.255319148936169416e-02,-5.268024431046752082e-02,-6.150208053525900442e-02,-6.953840623693441358e-02,-6.150208053525900442e-02,-6.150208053525900442e-02,-6.150208053525900442e-02,-6.953840623693441358e-02,-6.953840623693441358e-02,-6.953840623693441358e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-4.255319148936169416e-02,-5.268024431046752082e-02,-6.953840623693441358e-02,-5.268024431046752082e-02,-6.953840623693441358e-02,-5.268024431046752082e-02,-7.705617837930039959e-02,-4.255319148936169416e-02,6.997023176561110169e-01,-6.150208053525900442e-02,8.077637460938352776e-01,-5.268024431046752082e-02,-6.150208053525900442e-02,3.775417508916839027e-01,3.151981627432023370e-01,1.000000000000000000e+00,3.775417508916839027e-01,-6.150208053525899748e-02,-6.150208053525899748e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-6.150208053525899748e-02,-4.255319148936169416e-02,-6.150208053525899748e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-9.539445011233400884e-02,-5.268024431046752082e-02,5.651941652604390853e-01,-7.613869876268809789e-02,2.898550724637681264e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,6.449275362318840354e-01,5.456606744659313613e-01,3.775417508916839027e-01,1.000000000000000000e+00,-7.613869876268809789e-02,-7.613869876268809789e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-7.613869876268809789e-02
-6.150208053525899748e-02,-1.113692092779409032e-01,-8.888888888888889228e-02,-1.113692092779409032e-01,-7.613869876268809789e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-8.888888888888889228e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-1.005037815259211958e-01,-1.005037815259211958e-01,-7.613869876268809789e-02,2.347609878516216386e-01,-6.150208053525899748e-02,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,8.844332774281066234e-01,5.456606744659313613e-01,3.433883952736511147e-01,3.151981627432023370e-01,-4.303314829119352786e-02,4.555555555555554914e-01,-7.613869876268809789e-02,8.565603610802411394e-01,4.555555555555554914e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,1.000000000000000000e+00,4.555555555555554914e-01,2.347609878516216386e-01,5.456606744659313613e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-8.888888888888889228e-02
-6.150208053525899748e-02,-1.113692092779409032e-01,-8.888888888888889228e-02,-1.113692092779409032e-01,-7.613869876268809789e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-8.888888888888889228e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-1.005037815259211958e-01,-1.005037815259211958e-01,-1.005037815259211958e-01,-7.613869876268809789e-02,2.347609878516216386e-01,-6.150208053525899748e-02,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,3.919647479510927068e-01,8.565603610802411394e-01,3.433883952736511147e-01,3.151981627432023370e-01,-4.303314829119352786e-02,4.555555555555554914e-01,-7.613869876268809789e-02,5.456606744659313613e-01,4.555555555555554914e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,4.555555555555554914e-01,1.000000000000000000e+00,2.347609878516216386e-01,5.456606744659313613e-01,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525900442e-02,-8.888888888888889228e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,6.449275362318840354e-01,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,1.951317922258848647e-01,2.898550724637681264e-01,1.642904418601308092e-01,8.077637460938352776e-01,-3.686048903872429089e-02,2.347609878516216386e-01,-6.521739130434783815e-02,2.898550724637681264e-01,2.347609878516216386e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,2.347609878516216386e-01,2.347609878516216386e-01,1.000000000000000000e+00,2.898550724637681264e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-7.613869876268809789e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,2.898550724637681264e-01,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,4.763511398455425039e-01,6.449275362318840354e-01,6.836602258050603620e-01,3.775417508916839027e-01,-3.686048903872429089e-02,8.565603610802410284e-01,-6.521739130434783815e-02,6.449275362318840354e-01,8.565603610802410284e-01,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,5.456606744659313613e-01,5.456606744659313613e-01,2.898550724637681264e-01,1.000000000000000000e+00,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-7.613869876268809789e-02
-5.268024431046752082e-02,-9.539445011233400884e-02,-7.613869876268809789e-02,-9.539445011233400884e-02,2.898550724637681264e-01,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-8.608755539377273280e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,2.347609878516216386e-01,-8.608755539377273280e-02,-8.608755539377273280e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-8.608755539377273280e-02,-6.521739130434783815e-02,-9.539445011233400884e-02,-5.268024431046752082e-02,-3.686048903872429089e-02,-7.613869876268809789e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-5.268024431046752082e-02,-6.521739130434783815e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-6.521739130434783815e-02,-6.521739130434783815e-02,1.000000000000000000e+00,5.456606744659313613e-01,-5.268024431046752082e-02,-7.613869876268809789e-02
-6.150208053525899748e-02,3.433883952736511147e-01,4.555555555555554914e-01,3.433883952736511147e-01,8.565603610802411394e-01,3.151981627432023370e-01,5.456606744659313613e-01,1.833333333333333204e-01,3.919647479510927068e-01,1.833333333333333204e-01,4.555555555555554914e-01,-8.888888888888889228e-02,3.919647479510927068e-01,-1.005037815259211958e-01,1.457304832125857486e-01,2.347609878516216386e-01,-7.613869876268809789e-02,3.151981627432023370e-01,-7.613869876268809789e-02,3.919647479510927068e-01,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,-1.113692092779409032e-01,-6.150208053525899748e-02,-4.303314829119352786e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,5.456606744659313613e-01,1.000000000000000000e+00,-6.150208053525900442e-02,4.555555555555554914e-01
4.787234042553191182e-01,-7.705617837930039959e-02,-6.150208053525900442e-02,2.375898833361762275e-01,-5.268024431046752082e-02,-4.255319148936169416e-02,-5.268024431046752082e-02,-6.150208053525900442e-02,2.711997843240442352e-01,-6.150208053525900442e-02,-6.150208053525900442e-02,3.151981627432023370e-01,2.711997843240442352e-01,-6.953840623693441358e-02,-6.953840623693441358e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-4.255319148936169416e-02,3.775417508916839027e-01,-6.953840623693441358e-02,3.775417508916839027e-01,-6.953840623693441358e-02,-5.268024431046752082e-02,-7.705617837930039959e-02,-4.255319148936169416e-02,-2.977456670877068334e-02,-6.150208053525900442e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-6.150208053525900442e-02,-5.268024431046752082e-02,-6.150208053525900442e-02,-4.255319148936169416e-02,-5.268024431046752082e-02,-6.150208053525900442e-02,-6.150208053525900442e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-5.268024431046752082e-02,-6.150208053525900442e-02,1.000000000000000000e+00,3.151981627432023370e-01
-6.150208053525899748e-02,5.707671975494471583e-01,7.277777777777777457e-01,7.981459998252430355e-01,5.456606744659313613e-01,3.151981627432023370e-01,8.565603610802411394e-01,1.833333333333333204e-01,8.844332774281066234e-01,1.833333333333333204e-01,7.277777777777777457e-01,4.555555555555554914e-01,8.844332774281066234e-01,-1.005037815259211958e-01,1.457304832125857486e-01,2.347609878516216386e-01,-7.613869876268809789e-02,3.151981627432023370e-01,-7.613869876268809789e-02,6.381990126895996651e-01,-7.613869876268809789e-02,-1.005037815259211958e-01,-7.613869876268809789e-02,-1.113692092779409032e-01,-6.150208053525899748e-02,-4.303314829119352786e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-6.150208053525899748e-02,-7.613869876268809789e-02,-8.888888888888889228e-02,-8.888888888888889228e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,-7.613869876268809789e-02,4.555555555555554914e-01,3.151981627432023370e-01,1.000000000000000000e+00
